Source,Target,Type,Rel 
viktor_lavren,evgenpaper,Directed,Retweet
vitaegorov,evgenpaper,Directed,Retweet
vitalijbasixin,evgenpaper,Directed,Retweet
vladimirvorono,evgenpaper,Directed,Retweet
evtushenkomixei,genadiy_alex,Directed,Retweet
evtushenkomixei,katka_hero,Directed,Retweet
evtushenkomixei,kir_gromov,Directed,Retweet
evtushenkomixei,marisha_zu,Directed,Retweet
evtushenkomixei,maxdementiev,Directed,Retweet
evtushenkomixei,nickzlobin,Directed,Retweet
evtushenkomixei,nini_711,Directed,Retweet
evtushenkomixei,politvlast,Directed,Retweet
evtushenkomixei,theovyazgin,Directed,Retweet
vladevlanin,evtushenkomixei,Directed,Retweet
ewyoplay,maxdementiev,Directed,Retweet
ewyoplay,novostimsk,Directed,Retweet
ewyoplay,novostispb,Directed,Retweet
ewyoplay,riafanru,Directed,Retweet
facemechase,politweecs,Directed,Retweet
fameonyoubitch,ilikebigbuttand,Directed,Retweet
fameonyoubitch,jenn_abrams,Directed,Retweet
fameonyoubitch,thefoundingson,Directed,Retweet
farismahmoud22,riafanru,Directed,Retweet
farismahmoud22,warfareww,Directed,Retweet
fastlive_5,lugansknovosti,Directed,Retweet
fastlive_5,maxdementiev,Directed,Retweet
fastlive_5,novostimsk,Directed,Retweet
fastlive_5,novostispb,Directed,Retweet
fastlive_5,riafanru,Directed,Retweet
fedor_belovodov,novostikzn,Directed,Retweet
fedor_belovodov,novostimsk,Directed,Retweet
fedor_belovodov,riafanru,Directed,Retweet
fedor_belovodov,zubovnik,Directed,Retweet
fedorkriuchkov,genadiy_alex,Directed,Retweet
fedorkriuchkov,katka_hero,Directed,Retweet
fedorkriuchkov,margoberoeva,Directed,Retweet
fedorkriuchkov,marisha_zu,Directed,Retweet
fedorkriuchkov,new_ageofmee,Directed,Retweet
fedorkriuchkov,nickzlobin,Directed,Retweet
fedorkriuchkov,nini_711,Directed,Retweet
fedorkriuchkov,politvlast,Directed,Retweet
fedorkriuchkov,sergo_yarosh,Directed,Retweet
lazer_nikit,fedorkriuchkov,Directed,Retweet
fedotovaroza,goaoll,Directed,Retweet
fedotovaroza,krasilnikovbor,Directed,Retweet
fedotovaroza,maxdementiev,Directed,Retweet
fedotovaroza,ruopentwit,Directed,Retweet
fedotovaroza,sergeev_tolik,Directed,Retweet
fedotovaroza,valeyina_dm,Directed,Retweet
fedotovaroza,zubovnik,Directed,Retweet
katka_hero,fedotovaroza,Directed,Retweet
new_ageofmee,fedotovaroza,Directed,Retweet
operator_so,fedotovaroza,Directed,Retweet
valeyina_dm,fedotovaroza,Directed,Retweet
fedotovvas,karucz,Directed,Retweet
fedotovvas,nini_711,Directed,Retweet
fedotovvas,politvlast,Directed,Retweet
fedotovvas,russia42tv,Directed,Retweet
feellmore,novostimsk,Directed,Retweet
feellmore,zubovnik,Directed,Retweet
feymiira,novostikzn,Directed,Retweet
feymiira,novostimsk,Directed,Retweet
feymiira,novostispb,Directed,Retweet
feymiira,riafanru,Directed,Retweet
feymiira,rudemyanenko,Directed,Retweet
feyylogayylo,marisha_zu,Directed,Retweet
feyylogayylo,nevnov_ru,Directed,Retweet
feyylogayylo,zubovnik,Directed,Retweet
ffardd,maxdementiev,Directed,Retweet
ffardd,novostimsk,Directed,Retweet
ffardd,novostinsk,Directed,Retweet
ffardd,novostirnd,Directed,Retweet
ffardd,riafanru,Directed,Retweet
fhilpril,katka_hero,Directed,Retweet
fhilpril,lara_kich,Directed,Retweet
fhilpril,nevnov_ru,Directed,Retweet
fhilpril,zubovnik,Directed,Retweet
rus_anis,fhilpril,Directed,Retweet
semi_zoo,fhilpril,Directed,Retweet
fightconstanta,lenkaspb,Directed,Retweet
fightconstanta,riafanru,Directed,Retweet
fightconstanta,val_zol,Directed,Retweet
fightconstanta,zubovnik,Directed,Retweet
fightm_d_b,ilovesarahrich,Directed,Retweet
fightm_d_b,nj_blacknews,Directed,Retweet
fightm_d_b,siccerthanyou,Directed,Retweet
fightm_d_b,tessyelmore,Directed,Retweet
randolphburrr,fightm_d_b,Directed,Retweet
filinleonid,lara_kich,Directed,Retweet
filinleonid,manzal_,Directed,Retweet
filinleonid,nevnov_ru,Directed,Retweet
filinleonid,zubovnik,Directed,Retweet
filippgrigor,maxdementiev,Directed,Retweet
filippgrigor,novosticrimea,Directed,Retweet
filippgrigor,novostinsk,Directed,Retweet
filippgrigor,novostispb,Directed,Retweet
filippgrigor,riafanru,Directed,Retweet
finley1589,ten_gop,Directed,Retweet
finley1589,thefoundingson,Directed,Retweet
finnaglo,imapharrelfake,Directed,Retweet
finnaglo,nj_blacknews,Directed,Retweet
finnaglo,tessyelmore,Directed,Retweet
finnaglo,trayneshacole,Directed,Retweet
fiona__ona,genadiy_alex,Directed,Retweet
fiona__ona,ingerasimova,Directed,Retweet
fiona__ona,margoveller,Directed,Retweet
fiona__ona,nadenkaavdeeva,Directed,Retweet
fiona__ona,nevnov_ru,Directed,Retweet
fiona__ona,novostichel,Directed,Retweet
fiona__ona,novostimsk,Directed,Retweet
fiona__ona,novostispb,Directed,Retweet
fiona__ona,rapirago,Directed,Retweet
fiona__ona,riafanru,Directed,Retweet
fiona__ona,romakryglov,Directed,Retweet
fiona__ona,sergeivchenko,Directed,Retweet
fiona__ona,tazist,Directed,Retweet
thomas_gerster,fischermaria933,Directed,Retweet
fishalexanderr,joachimbuchwitz,Directed,Retweet
fishalexanderr,zweig_maria,Directed,Retweet
klara_sauber,fishalexanderr,Directed,Retweet
margarethkurz,fishalexanderr,Directed,Retweet
markberer,fishalexanderr,Directed,Retweet
maxfritzz,fishalexanderr,Directed,Retweet
peterkistner,fishalexanderr,Directed,Retweet
ritaclopp,fishalexanderr,Directed,Retweet
sternandreas404,fishalexanderr,Directed,Retweet
novostispb,forumstrategov,Directed,Retweet
francescadiam,oscar_rowe_,Directed,Retweet
fredythecreator,ina_malone,Directed,Retweet
fredythecreator,sherman_cn,Directed,Retweet
froldaria,maxdementiev,Directed,Retweet
froldaria,novostikzn,Directed,Retweet
froldaria,novostinsk,Directed,Retweet
froldaria,novostiomska,Directed,Retweet
froldaria,novostispb,Directed,Retweet
froldaria,riafanru,Directed,Retweet
froldaria,zubovnik,Directed,Retweet
frolfroldi,katka_hero,Directed,Retweet
frolfroldi,lara_kich,Directed,Retweet
frolfroldi,nucolewp2000,Directed,Retweet
gab1aldana,jenn_abrams,Directed,Retweet
j_cl_k,gab1aldana,Directed,Retweet
worldofhashtags,gab1aldana,Directed,Retweet
gabriellafaltz,manuelkrosss,Directed,Retweet
gabriellafaltz,schultei2,Directed,Retweet
galentinivakin,katka_hero,Directed,Retweet
galentinivakin,lara_kich,Directed,Retweet
galentinivakin,nevnov_ru,Directed,Retweet
galentinivakin,zubovnik,Directed,Retweet
rosist_n1,galentinivakin,Directed,Retweet
rus_anis,galentinivakin,Directed,Retweet
galina_fr,roberthorn1990,Directed,Retweet
griga_bash,galina_fr,Directed,Retweet
grigorant,galina_fr,Directed,Retweet
july_reutova,galina_fr,Directed,Retweet
kira_gasanova,galina_fr,Directed,Retweet
lerochka_ala,galina_fr,Directed,Retweet
nyusiarussia,galina_fr,Directed,Retweet
svetik_all,galina_fr,Directed,Retweet
gallowayeliana,jenn_abrams,Directed,Retweet
gallowayeliana,lagonehoe,Directed,Retweet
gallowayeliana,ten_gop,Directed,Retweet
gallowayeliana,tessyelmore,Directed,Retweet
gallowayeliana,trayneshacole,Directed,Retweet
gallynaa,genadiy_alex,Directed,Retweet
gallynaa,griga_bash,Directed,Retweet
gallynaa,margoberoeva,Directed,Retweet
gallynaa,maxdementiev,Directed,Retweet
gallynaa,novostispb,Directed,Retweet
gallynaa,nucolewp2000,Directed,Retweet
gallynaa,zubovnik,Directed,Retweet
irenne_official,gallynaa,Directed,Retweet
kuznetsov_boris,gallynaa,Directed,Retweet
lazer_nikit,gallynaa,Directed,Retweet
rosist_n1,gallynaa,Directed,Retweet
semi_zoo,gallynaa,Directed,Retweet
garik999999,marisha_zu,Directed,Retweet
garik999999,maxdementiev,Directed,Retweet
garik999999,nevnov_ru,Directed,Retweet
garik999999,novostiekb,Directed,Retweet
garik999999,novostikzn,Directed,Retweet
garik999999,novostimsk,Directed,Retweet
garik999999,politvlast,Directed,Retweet
garik999999,riafanru,Directed,Retweet
garik999999,zubovnik,Directed,Retweet
garr_v_,maxdementiev,Directed,Retweet
garr_v_,novostimsk,Directed,Retweet
garr_v_,novostispb,Directed,Retweet
garr_v_,rudemyanenko,Directed,Retweet
garr_v_,zubovnik,Directed,Retweet
lil_game_vip,garr_v_,Directed,Retweet
garrettsimpson_,hollydler,Directed,Retweet
garrettsimpson_,pamela_moore13,Directed,Retweet
garrettsimpson_,thefoundingson,Directed,Retweet
garrettsimpson_,wayne_drake_,Directed,Retweet
handsome_henson,garrettsimpson_,Directed,Retweet
jamie_mccarthy_,garrettsimpson_,Directed,Retweet
martinivine,garrettsimpson_,Directed,Retweet
paolakinck,garrettsimpson_,Directed,Retweet
rh0lbr00k,garrettsimpson_,Directed,Retweet
gavriilzaharov,matevidence,Directed,Retweet
gavrilova1love,maxdementiev,Directed,Retweet
gavrilova1love,novosticrimea,Directed,Retweet
gavrilova1love,novostikzn,Directed,Retweet
gavrilova1love,novostimsk,Directed,Retweet
gavrilova1love,riafanru,Directed,Retweet
gavrushamsk,lenkaspb,Directed,Retweet
gavrushamsk,margoberoeva,Directed,Retweet
gavrushamsk,novostispb,Directed,Retweet
gavrushamsk,val_zol,Directed,Retweet
gavrushamsk,vunona,Directed,Retweet
gavrushamsk,zubovnik,Directed,Retweet
griga_bash,gavrushamsk,Directed,Retweet
irenne_official,gavrushamsk,Directed,Retweet
katka_hero,gavrushamsk,Directed,Retweet
kir_gromov,gavrushamsk,Directed,Retweet
kiraverkin,gavrushamsk,Directed,Retweet
misha_lopik,gavrushamsk,Directed,Retweet
new_ageofmee,gavrushamsk,Directed,Retweet
sergeevich_art,gavrushamsk,Directed,Retweet
sergo_yarosh,gavrushamsk,Directed,Retweet
gecnot,inforeactor,Directed,Retweet
gecnot,maxdementiev,Directed,Retweet
gecnot,novostimsk,Directed,Retweet
gecnot,riafanru,Directed,Retweet
gecnot,zubovnik,Directed,Retweet
gelenvag,ingerasimova,Directed,Retweet
gelenvag,leontevserega,Directed,Retweet
gelenvag,lerochka_ala,Directed,Retweet
gelenvag,vladimirkorz,Directed,Retweet
gelenvag,zililinym,Directed,Retweet
gelenvag,zubovnik,Directed,Retweet
klim_petrov_,gelenvag,Directed,Retweet
lenkaspb,gelenvag,Directed,Retweet
lerochka_ala,gelenvag,Directed,Retweet
nikita_zal,gelenvag,Directed,Retweet
vizydyreguji,gelenvag,Directed,Retweet
genababkin,genadiy_alex,Directed,Retweet
genababkin,maxdementiev,Directed,Retweet
genababkin,novosticrimea,Directed,Retweet
genababkin,novostimsk,Directed,Retweet
genababkin,riafanru,Directed,Retweet
genababkin,zubovnik,Directed,Retweet
genadiy_alex,georgiostr,Directed,Retweet
genadiy_alex,leontevserega,Directed,Retweet
genadiy_alex,nikschehov,Directed,Retweet
genadiy_alex,puzja,Directed,Retweet
genadiy_alex,riafanru,Directed,Retweet
genadiy_alex,rusdum,Directed,Retweet
genadiy_alex,voltstern,Directed,Retweet
genadiy_alex,zililinym,Directed,Retweet
igorklementev,genadiy_alex,Directed,Retweet
ilyazeludev,genadiy_alex,Directed,Retweet
istominernest,genadiy_alex,Directed,Retweet
its_olesya,genadiy_alex,Directed,Retweet
juliannaparf,genadiy_alex,Directed,Retweet
karp_maks,genadiy_alex,Directed,Retweet
kitcatkaterina,genadiy_alex,Directed,Retweet
kolyaburkov,genadiy_alex,Directed,Retweet
kostyaermilin,genadiy_alex,Directed,Retweet
ksyivakino,genadiy_alex,Directed,Retweet
kuznetsov_boris,genadiy_alex,Directed,Retweet
lanskoytimofey,genadiy_alex,Directed,Retweet
lazer_nikit,genadiy_alex,Directed,Retweet
lenalyo,genadiy_alex,Directed,Retweet
lesaveleva,genadiy_alex,Directed,Retweet
maks_dunay,genadiy_alex,Directed,Retweet
maks_osipov_,genadiy_alex,Directed,Retweet
mhsergeev,genadiy_alex,Directed,Retweet
mihailbugrov,genadiy_alex,Directed,Retweet
miniakinandrew,genadiy_alex,Directed,Retweet
nataliakudrova,genadiy_alex,Directed,Retweet
nik__angela,genadiy_alex,Directed,Retweet
nikita_zal,genadiy_alex,Directed,Retweet
nikolayvakhrush,genadiy_alex,Directed,Retweet
nini_711,genadiy_alex,Directed,Retweet
ninokstrange,genadiy_alex,Directed,Retweet
nolnaoou,genadiy_alex,Directed,Retweet
pavelvasilie,genadiy_alex,Directed,Retweet
petrova_tatata,genadiy_alex,Directed,Retweet
pikinbogdan,genadiy_alex,Directed,Retweet
polovinca,genadiy_alex,Directed,Retweet
raoulduketwi,genadiy_alex,Directed,Retweet
rosist_n1,genadiy_alex,Directed,Retweet
slavabulatov,genadiy_alex,Directed,Retweet
slavagolcev,genadiy_alex,Directed,Retweet
slavaseroff,genadiy_alex,Directed,Retweet
smolnyvasiliy,genadiy_alex,Directed,Retweet
supportruth,genadiy_alex,Directed,Retweet
ta_m_a_rka,genadiy_alex,Directed,Retweet
tarastweetor,genadiy_alex,Directed,Retweet
teodor_fm_,genadiy_alex,Directed,Retweet
v_vasilevna,genadiy_alex,Directed,Retweet
valentinyakush,genadiy_alex,Directed,Retweet
vikatiranova,genadiy_alex,Directed,Retweet
vikazotovaa,genadiy_alex,Directed,Retweet
vladevlanin,genadiy_alex,Directed,Retweet
vovanabramkin,genadiy_alex,Directed,Retweet
vverayakovleva,genadiy_alex,Directed,Retweet
zazhilmikhail,genadiy_alex,Directed,Retweet
zendmitrov,genadiy_alex,Directed,Retweet
georgiibavin,karucz,Directed,Retweet
georgiibavin,maxdementiev,Directed,Retweet
georgiibavin,nini_711,Directed,Retweet
georgiibavin,novostispb,Directed,Retweet
georgiibavin,politvlast,Directed,Retweet
georgiibavin,zubovnik,Directed,Retweet
georgiostr,riafanru,Directed,Retweet
georgiostr,zililinym,Directed,Retweet
katka_hero,georgiostr,Directed,Retweet
geravareev,karucz,Directed,Retweet
geravareev,maxdementiev,Directed,Retweet
geravareev,novostispb,Directed,Retweet
geravareev,politvlast,Directed,Retweet
geravareev,zubovnik,Directed,Retweet
germanborovko,maxdementiev,Directed,Retweet
germanborovko,riafanru,Directed,Retweet
geviwsektor,zubovnik,Directed,Retweet
klim_petrov_,geviwsektor,Directed,Retweet
lil_game_vip,geviwsektor,Directed,Retweet
nikita_baglaev,geviwsektor,Directed,Retweet
nikita_zal,geviwsektor,Directed,Retweet
rus_anis,geviwsektor,Directed,Retweet
gibbs_jeremy_,glennharper_,Directed,Retweet
girshvasilisa,ingerasimova,Directed,Retweet
girshvasilisa,marisha_zu,Directed,Retweet
girshvasilisa,maxdementiev,Directed,Retweet
girshvasilisa,novostimsk,Directed,Retweet
girshvasilisa,novostispb,Directed,Retweet
girshvasilisa,riafanru,Directed,Retweet
girshvasilisa,rudemyanenko,Directed,Retweet
girshvasilisa,zubovnik,Directed,Retweet
gleb_xleb_,maxdementiev,Directed,Retweet
gleb_xleb_,novostispb,Directed,Retweet
gleb_xleb_,politvlast,Directed,Retweet
gleb_xleb_,whitehousecards,Directed,Retweet
gleb_xleb_,zubovnik,Directed,Retweet
kir_gromov,gleb_xleb_,Directed,Retweet
sergeevich_art,gleb_xleb_,Directed,Retweet
glebnikon,krasilnikovbor,Directed,Retweet
glebnikon,maxdementiev,Directed,Retweet
glebnikon,novostidamask,Directed,Retweet
glebnikon,novostinsk,Directed,Retweet
glebnikon,riafanru,Directed,Retweet
glebnikon,ruopentwit,Directed,Retweet
glebnikon,sergeev_tolik,Directed,Retweet
glebnikon,zubovnik,Directed,Retweet
gvardeykalena,glebnikon,Directed,Retweet
valeyina_dm,glebnikon,Directed,Retweet
glebushkagleb,zililinym,Directed,Retweet
glebushkagleb,zubovnik,Directed,Retweet
nikita_baglaev,glebushkagleb,Directed,Retweet
glennharper_,laurabaeley,Directed,Retweet
glennharper_,rh0lbr00k,Directed,Retweet
jamie_mccarthy_,glennharper_,Directed,Retweet
jotefokis,glennharper_,Directed,Retweet
jrrbrtt,glennharper_,Directed,Retweet
markmcgregory,glennharper_,Directed,Retweet
mrt_evrt,glennharper_,Directed,Retweet
reachitdoit,glennharper_,Directed,Retweet
themanmachine17,glennharper_,Directed,Retweet
glotovanna,ldm1900,Directed,Retweet
glotovanna,margoveller,Directed,Retweet
glotovanna,marygolyberva,Directed,Retweet
glotovanna,maxdementiev,Directed,Retweet
glotovanna,politvlast,Directed,Retweet
glotovanna,riafanru,Directed,Retweet
glotovanna,zubovnik,Directed,Retweet
glotovgleb,maxdementiev,Directed,Retweet
glotovgleb,novostikzn,Directed,Retweet
glotovgleb,novostismr,Directed,Retweet
glotovgleb,novostispb,Directed,Retweet
glotovgleb,riafanru,Directed,Retweet
glotovgleb,zubovnik,Directed,Retweet
goaoll,margoberoeva,Directed,Retweet
goaoll,maxdementiev,Directed,Retweet
goaoll,nini_711,Directed,Retweet
goaoll,novostimsk,Directed,Retweet
goaoll,novostispb,Directed,Retweet
goaoll,rudemyanenko,Directed,Retweet
goaoll,sergo_yarosh,Directed,Retweet
goaoll,zubovnik,Directed,Retweet
gorelkinnn,goaoll,Directed,Retweet
maksblaginin,goaoll,Directed,Retweet
new_ageofmee,goaoll,Directed,Retweet
ostrovofficer,goaoll,Directed,Retweet
paninofficialtw,goaoll,Directed,Retweet
valeyina_dm,goaoll,Directed,Retweet
varyagkreyser,goaoll,Directed,Retweet
viachikzuev,goaoll,Directed,Retweet
voltstern,goaoll,Directed,Retweet
yah_malina,goaoll,Directed,Retweet
golldor,riafanru,Directed,Retweet
golldor,zililinym,Directed,Retweet
golldor,zubovnik,Directed,Retweet
katka_hero,golldor,Directed,Retweet
golodova_darian,novostichel,Directed,Retweet
golodova_darian,novostikzn,Directed,Retweet
golodova_darian,novostinsk,Directed,Retweet
golodova_darian,novostirnd,Directed,Retweet
golodova_darian,riafanru,Directed,Retweet
golosovalena,mary_giber,Directed,Retweet
golosovalena,maxdementiev,Directed,Retweet
golosovalena,riafanru,Directed,Retweet
gorbenkovaa_,maxdementiev,Directed,Retweet
gorbenkovaa_,riafanru,Directed,Retweet
gorelov_artem,marisha_zu,Directed,Retweet
gorelov_artem,maxdementiev,Directed,Retweet
gorelov_artem,novostispb,Directed,Retweet
gorelov_artem,politvlast,Directed,Retweet
gorelov_artem,zubovnik,Directed,Retweet
gozhman,kir_gromov,Directed,Retweet
gozhman,lara_kich,Directed,Retweet
gozhman,manzal_,Directed,Retweet
gozhman,maxdementiev,Directed,Retweet
gozhman,sergo_yarosh,Directed,Retweet
gozhman,zubovnik,Directed,Retweet
grach_vasilii,katka_hero,Directed,Retweet
grach_vasilii,nickzlobin,Directed,Retweet
grach_vasilii,nini_711,Directed,Retweet
grach_vasilii,politvlast,Directed,Retweet
grach_vasilii,sergo_yarosh,Directed,Retweet
graf_veber,maxdementiev,Directed,Retweet
graf_veber,novostispb,Directed,Retweet
graf_veber,politvlast,Directed,Retweet
graf_veber,sergo_yarosh,Directed,Retweet
graf_veber,zubovnik,Directed,Retweet
grebennikova__,mary_giber,Directed,Retweet
grebennikova__,maxdementiev,Directed,Retweet
grebennikova__,novostikzn,Directed,Retweet
grebennikova__,novostispb,Directed,Retweet
grebennikova__,riafanru,Directed,Retweet
grickihh,itsfoma,Directed,Retweet
grickihh,maxdementiev,Directed,Retweet
grickihh,novostirnd,Directed,Retweet
grickihh,novostismr,Directed,Retweet
grickihh,riafanru,Directed,Retweet
grickihh,vitanosova,Directed,Retweet
grickihh,zubovnik,Directed,Retweet
griga_bash,jamimahdi,Directed,Retweet
griga_bash,lenkaspb,Directed,Retweet
griga_bash,lugansknovosti,Directed,Retweet
griga_bash,margoberoeva,Directed,Retweet
griga_bash,mikkyrurk,Directed,Retweet
griga_bash,nadenkaavdeeva,Directed,Retweet
griga_bash,nevnov_ru,Directed,Retweet
griga_bash,nucolewp2000,Directed,Retweet
griga_bash,romashkamsk,Directed,Retweet
griga_bash,rudemyanenko,Directed,Retweet
griga_bash,theovyazgin,Directed,Retweet
griga_bash,v_vasilevna,Directed,Retweet
griga_bash,vadmmm,Directed,Retweet
griga_bash,velickayayekat,Directed,Retweet
griga_bash,yah_malina,Directed,Retweet
kyrill_moto,griga_bash,Directed,Retweet
margoberoeva,griga_bash,Directed,Retweet
mosoblstalker,griga_bash,Directed,Retweet
serhiodabest,griga_bash,Directed,Retweet
ti_mironov,griga_bash,Directed,Retweet
yllia0,griga_bash,Directed,Retweet
grigadwin,riafanru,Directed,Retweet
grigadwin,val_zol,Directed,Retweet
grigadwin,zubovnik,Directed,Retweet
ignat_irinka,grigadwin,Directed,Retweet
illi_alt,grigadwin,Directed,Retweet
irenne_official,grigadwin,Directed,Retweet
irina_genadievn,grigadwin,Directed,Retweet
klim_petrov_,grigadwin,Directed,Retweet
lazer_nikit,grigadwin,Directed,Retweet
lerochka_ala,grigadwin,Directed,Retweet
lil_game_vip,grigadwin,Directed,Retweet
rosist_n1,grigadwin,Directed,Retweet
semi_zoo,grigadwin,Directed,Retweet
val_zol,grigadwin,Directed,Retweet
vatnitsa,grigadwin,Directed,Retweet
victor_samsonof,grigadwin,Directed,Retweet
vlada_pollo,grigadwin,Directed,Retweet
grigorant,maxdementiev,Directed,Retweet
grigorant,novostimsk,Directed,Retweet
grigorant,novostinn,Directed,Retweet
grigorant,novostinsk,Directed,Retweet
grigorant,novostispb,Directed,Retweet
grigorant,riafanru,Directed,Retweet
grishazubkov,katka_hero,Directed,Retweet
grishazubkov,kir_gromov,Directed,Retweet
grishazubkov,nickzlobin,Directed,Retweet
grishazubkov,novostispb,Directed,Retweet
grishazubkov,politvlast,Directed,Retweet
grishazubkov,sergo_yarosh,Directed,Retweet
grishazubkov,zubovnik,Directed,Retweet
nikita_zal,grishazubkov,Directed,Retweet
grishin_slava,jamimahdi,Directed,Retweet
grishin_slava,katka_hero,Directed,Retweet
grishin_slava,lara_kich,Directed,Retweet
grishin_slava,mama_russland,Directed,Retweet
grishin_slava,maxdementiev,Directed,Retweet
grishin_slava,new_ageofmee,Directed,Retweet
grishin_slava,nickzlobin,Directed,Retweet
grishin_slava,nini_711,Directed,Retweet
grishin_slava,politvlast,Directed,Retweet
grishinkost,margoveller,Directed,Retweet
grishinkost,maxdementiev,Directed,Retweet
