screen_name,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
0fa84866e6c6433,0,0,0,0,0,35
blue297k,0,0,0,0,0,35
aburanym,0,0,0,0,0,35
sayidelhusseini,0,0,0,0,0,35
V5QqsFYgEp8AAYa,0,0,0,0,0,35
salma_hajj,0,0,0,0,0,35
Caiser_1700,0,0,0,0,0,35
Ahmad_Neamah,0,0,0,0,0,35
vZ6rQoydswOUPQm,0,0,0,0,0,35
mt2469,0,0,0,0,0,35
MedawarLana,0,0,0,0,0,35
basamkhdeer,0,1,1,1,0,6
najahmali,0,0,0,0,0,6
TishallaaFaisal,0,0,0,0,0,6
BBCArabic,0,0,0,0,0,35
Dhahi_Khalfan,0,0,0,0,0,6
maarafiyeh,0,0,0,0,0,6
Ahli_Saudi12,0,0,0,0,0,6
ughxhghld,0,0,0,0,0,6
salah17252427,0,0,0,0,0,6
saadshingali10,0,0,0,0,0,6
HAliHussein,0,0,0,0,0,6
Der_Teufel010,0,0,0,0,0,6
AlsaeedFajer,0,0,0,0,0,6
otife0555,0,0,0,0,0,6
AvichayAdraee,0,0,0,0,0,6
albrdoon,0,0,0,0,0,6
AHMAD_ABO_SARY,0,0,0,0,0,6
Raqibothorah1,0,0,0,0,0,6
AliAlmanchy,0,0,0,0,0,6
bodler15,0,0,0,0,0,6
awaw742,0,0,0,0,0,6
q6r,0,0,0,0,0,6
ALThani_M,0,0,0,0,0,6
saudq1978,0,0,0,0,0,6
sa_ma158,0,0,0,0,0,6
AhmadHAbuSiam2,0,0,0,0,0,6
Videooof,0,0,0,0,0,6
GwadyM,0,0,0,0,0,6
abdelbariatwan,0,0,0,0,0,6
DrAlnefisi,0,0,0,0,0,6
Bashiq50,0,0,0,0,0,6
alanzisaudi,0,0,0,0,0,6
MercyMe90673841,0,0,0,0,0,6
ayadheidari,0,0,0,0,0,6
Nasserkahlifa,0,0,0,0,0,6
HusseinAldirani,0,0,0,0,0,7
WalidAlOmary,0,0,0,0,0,6
sadeghalhusaini,0,0,0,0,0,6
YAbouzakaria,0,0,0,0,0,6
nasserkandil,0,0,0,0,0,6
SamsungLevant,0,0,0,0,0,11
m_a_almnaa,0,0,0,0,0,6
algerashi59,0,0,0,0,0,6
MALHACHIMI,0,0,0,0,0,6
kh201292,0,0,0,0,0,6
SaudiNews50,0,0,0,0,0,6
T_T_S_A,0,0,0,0,0,6
M7mmdShehri,0,0,0,0,0,6
Iyosx,0,0,0,0,0,6
algassabinasser,0,0,0,0,0,6
AmerAme96927262,0,1,1,1,0,19
RANA_alhouib,0,0,0,0,0,19
Marwaa_10,0,0,0,0,0,19
zooz_1355,0,0,0,0,0,19
2VxeddlUAfw4u1y,0,0,0,0,0,19
QLBcF2ergyndeoi,0,0,0,0,0,19
V9EAjeHuXUG008R,0,0,0,0,0,19
noor_n00r90,0,0,0,0,0,19
YkXORvbMLZxE2oc,0,0,0,0,0,19
moh1991anad,0,0,0,0,0,19
lsHYomXo6e5Vt5f,0,0,0,0,0,19
Fatiooo77370423,0,0,0,0,0,19
shar3399,0,0,0,0,0,19
Souhair_Alqaisi,0,0,0,0,0,19
posteriraq,0,0,0,0,0,19
2manmn,0,0,0,0,0,19
hayderm1,0,0,0,0,0,19
MohamadAhwaze,0,0,0,0,0,19
SO_SARA3,0,0,0,0,0,19
m_al_asiri,0,1,1,1,0,32
imz47,0,0,0,0,0,32
man2015or,0,0,0,0,0,32
aladwaneieid1,0,0,0,0,0,32
AlhaninSuada,0,0,0,0,0,32
Turki_alalshikh,0,0,0,0,0,32
1abdullah_f,0,0,0,0,0,32
SHEIN_AR,0,0,0,0,0,32
IuN7QszDDYX0k0n,0,0,0,0,0,32
ladyrain,0,0,0,0,0,32
hllrfg,0,0,0,0,0,32
sada217x,0,0,0,0,0,32
Saudi_Nado,0,0,0,0,0,32
Osama39421259,0,0,0,0,0,32
kkkkxxx2222,0,0,0,0,0,32
altami_reem,0,0,0,0,0,32
drmobile2001,0,0,0,0,0,32
abdorhman2,0,0,0,0,0,32
IAlrasshid,0,0,0,0,0,32
ALHILAL_60,0,0,0,0,0,32
alanzi4426,0,0,0,0,0,32
teek3_,0,0,0,0,0,32
saifmoalsaif,0,0,0,0,0,32
thameralhaplnie,0,0,0,0,0,32
sas33149150,0,0,0,0,0,32
cmajed,0,0,0,0,0,32
KhalidAlenezi1,0,0,0,0,0,32
HashKSA,0,0,0,0,0,32
Ask_makkah_,0,0,0,0,0,32
noon66553,0,0,0,0,0,32
m_bin_faisal,0,0,0,0,0,32
7mto_13,0,0,0,0,0,32
bixwd,0,0,0,0,0,32
7IIIAS,0,0,0,0,0,32
Aliqaysi2,0,0,0,0,0,32
QatarNewsAgency,0,0,0,0,0,32
EremNews,0,0,0,0,0,32
hfc_x6,0,0,0,0,0,32
sadLo79,0,0,0,0,0,32
na23na3,0,0,0,0,0,32
ol2ix,0,0,0,0,0,32
zaem_55,0,0,0,0,0,32
AG_2018_,0,0,0,0,0,32
newsemaratyah,0,0,0,0,0,32
InsittiMedia,0,0,0,0,0,32
fuj7p6dtVvoSHL4,0,0,0,0,0,32
b0_diary,0,0,0,0,0,32
sami1molfi,0,0,0,0,0,32
A234V,0,0,0,0,0,32
ts_628,0,0,0,0,0,32
m_bukairy,0,0,0,0,0,32
Flescoo,0,0,0,0,0,32
yousef_otaibi1,0,0,0,0,0,32
jookiR07,0,0,0,0,0,32
amj9060,0,0,0,0,0,32
PicsArb,0,0,0,0,0,32
Fahad_Alatawi,0,0,0,0,0,32
0froooha,0,0,0,0,0,32
azizhadlaq2010,0,0,0,0,0,32
orrjd5,0,0,0,0,0,32
Mohammedtam8,0,0,0,0,0,32
SamiAlJaber,0,0,0,0,0,32
llx_rr,0,0,0,0,0,32
BandarAliH,0,0,0,0,0,32
bdr_abdlmhsen,0,0,0,0,0,32
s_m_alasaker,0,0,0,0,0,32
thearabsvoic,0,0,0,0,0,32
alshammaryfahd1,0,0,0,0,0,32
gomeiisa,0,0,0,0,0,32
andolini74,0,0,0,0,0,32
eyadz7,0,0,0,0,0,32
SSuwailm,0,0,0,0,0,32
Alhilal_FC,0,0,0,0,0,32
AzkarKSA,0,0,0,0,0,32
Bassem261,0,0,0,0,0,32
Al_al_Bayt,0,1,1,1,0,0
Imam_Al_Hussein,0,0,0,0,0,0
_imamAli_as,0,0,0,0,0,0
imamalinet,0,0,0,0,0,0
imam_ali_says,0,0,0,0,0,0
Imams_of_AlBaqi,0,0,0,0,0,0
AlatbaALaskarea,0,0,0,0,0,0
shi3a_calendar,0,0,0,0,0,0
Ahlulbayt_says,0,0,0,0,0,0
ImamRedaAS,0,0,0,0,0,0
b76142,0,1,1,1,0,32
habakr,0,0,0,0,0,32
docshayji,0,0,0,0,0,32
ksupress_,0,0,0,0,0,32
aljaloudSulaima,0,0,0,0,0,32
libKSU,0,0,0,0,0,32
_KSU,0,0,0,0,0,32
tarek_shaam,0,0,0,0,0,32
zeyad9999,0,0,0,0,0,32
motabalawwd,0,0,0,0,0,32
Esma3821L,0,0,0,0,0,32
iambaderkhalaf,0,0,0,0,0,32
akramHajarr,0,0,0,0,0,32
HashimAHashim58,0,0,0,0,0,32
1407_az,0,0,0,0,0,32
OHK66,0,0,0,0,0,32
alosefer,0,0,0,0,0,32
KSA24,0,0,0,0,0,34
tfrabiah,0,0,0,0,0,32
baderalmosaieed,0,0,0,0,0,32
aljehaniya,0,0,0,0,0,32
Abduallh88,0,0,0,0,0,32
KHK,0,0,0,0,0,32
NacirAbdessamad,0,0,0,0,0,32
SoudAlsubaiey,0,0,0,0,0,32
AlArab_Qatar,0,0,0,0,0,32
Almatrafi,0,0,0,0,0,32
Naserjarallah,0,0,0,0,0,32
EnterQ8,0,0,0,0,0,32
DrAlanaziH,0,0,0,0,0,32
AlaqeelMe,0,0,0,0,0,32
F_AlFaleh,0,0,0,0,0,32
ALDhoheyan,0,0,0,0,0,32
DrMfouda,0,0,0,0,0,32
DrAhmedAlShehri,0,0,0,0,0,32
sabqorg,0,0,0,0,0,32
saleh_alturigee,0,0,0,0,0,32
9Maha99,0,0,0,0,0,32
ScreenMix,0,0,0,0,0,32
TamimBarghouti,0,0,0,0,0,32
k7ybnd99,0,0,0,0,0,32
ElNahawandy,0,0,0,0,0,32
LNDGk8VfnlPDPM7,0,0,0,0,0,32
Hk_mehairbi,0,0,0,0,0,32
rawafidmaz2015,0,0,0,0,0,32
Aquaponic_Q8,0,0,0,0,0,32
ihsanbuhulaiga,0,0,0,0,0,32
ProfAldurihem,0,0,0,0,0,32
AlmajdChannels,0,0,0,0,0,32
BARQHEALTH,0,0,0,0,0,32
DietitiansGulf,0,0,0,0,0,32
007Sa7ar,0,0,0,0,0,32
Azv30,0,0,0,0,0,32
5f_8n,0,0,0,0,0,32
in340,0,0,0,0,0,32
allahim,0,0,0,0,0,32
naifco,0,0,0,0,0,32
ABZayed,0,0,0,0,0,32
alfarhan,0,0,0,0,0,32
Banitoto,0,0,0,0,0,32
RaniaHZ1,0,0,0,0,0,32
Ash_Baraka,0,0,0,0,0,32
dromaralofi,0,0,0,0,0,32
jwwwdy20,0,0,0,0,0,32
ishaqsiabi,0,0,0,0,0,32
KhalafAlHabtoor,0,0,0,0,0,32
X00996,0,0,0,0,0,32
Rahmon83,0,0,0,0,0,32
Dr_Ayman_Helmi,0,0,0,0,0,32
Mofeed_n,0,0,0,0,0,32
ghathami,0,0,0,0,0,32
awathbawi,0,0,0,0,0,32
HosamYahiaAJ,0,0,0,0,0,32
aa_dashti,0,0,0,0,0,32
Alshalan_ms,0,0,0,0,0,32
AAlyami2011,0,0,0,0,0,32
sabbanms,0,0,0,0,0,32
safaalhashem,0,0,0,0,0,32
Eyaaaad,0,0,0,0,0,32
hmd_almuwaizri,0,0,0,0,0,32
AdbalSh,0,0,0,0,0,32
1Expressions_,0,0,0,0,0,32
OnsidearV,0,0,0,0,0,32
OnSideAr,0,0,0,0,0,32
STCcare,0,0,0,0,0,32
AmalArafaa,0,0,0,0,0,32
ZainabSalbi,0,0,0,0,0,5
eids79,0,0,0,0,0,5
waldaraji,0,0,0,0,0,5
Smartwolf10,0,0,0,0,0,5
mahmemd2012,0,0,0,0,0,5
AlwahidMohmmed,0,0,0,0,0,5
asaadalzoubi,0,0,0,0,0,5
squidtheyid,0,0,0,0,0,5
Diplo1971,0,0,0,0,0,5
AlthafiriAjeel,0,0,0,0,0,5
amanialbasheer1,0,0,0,0,0,5
MaheR368,0,0,0,0,0,5
zee73,0,0,0,0,0,5
taejab2,0,0,0,0,0,5
taghlubiraq,0,0,0,0,0,5
amrimans,0,0,0,0,0,5
rem_remooo,0,0,0,0,0,5
MarwanJumaili,0,0,0,0,0,5
IRAQ_Free355,0,0,0,0,0,5
Q_Al_Samarraie,0,0,0,0,0,5
BNFSJ1992,0,0,0,0,0,5
AM2012N,0,0,0,0,0,5
mayaltaha,0,0,0,0,0,5
NiazKoyee,0,0,0,0,0,5
Yaqeenusabaa,0,0,0,0,0,5
Maythm11,0,0,0,0,0,5
smsm_iraq,0,0,0,0,0,5
Michael33_NY,0,0,0,0,0,5
AlArabiya_Iraq,0,0,0,0,0,5
alkhalel1974,0,0,0,0,0,5
Khalid222Z,0,4,0.5,0.585383,0,33
ArabicNrt,0,0,0,0,0,33
alaairaq1983ala,0,0,0,0,0,33
usamaalbaaj,0,0,0,0,0,33
alfaisal2365,0,0,0,0,0,33
hadeeralrubaie,0,0,0,0,0,33
mmm13290,0,0,0,0,0,33
SDamad,0,0,0,0,0,33
AlderAlmenthor,0,0,0,0,0,33
bint_alsdr,0,0,0,0,0,33
Rani_SSJ,0,0,0,0,0,33
aliwajeehmahjob,0,0,0,0,0,33
DrJeehan,0,0,0,0,0,33
MohamedHaidari,0,0,0,0,0,33
Odayh14,0,0,0,0,0,33
Ksa9ss,0,0,0,0,0,33
Mohamme07894913,0,0,0,0,0,33
1_shizo,0,0,0,0,0,33
Rd_captin14,0,0,0,0,0,33
elictrad,0,1,1,1,0,34
VIP900904,0,0,0,0,0,34
maliza9_,0,0,0,0,0,34
AlriyadhAsk,0,0,0,0,0,34
Tsaolaat,0,0,0,0,0,34
m1wfTu7AxWEOD8i,0,0,0,0,0,34
AtbanNahawand,0,0,0,0,0,34
mohamadalsaidi1,0,0,0,0,0,34
malmosallam,0,0,0,0,0,34
aalhusain,0,0,0,0,0,34
vf213466,0,0,0,0,0,34
itsMlhm,0,0,0,0,0,34
wwalid27147574,0,0,0,0,0,34
Nooreldeniakw,0,0,0,0,0,34
opx209,0,0,0,0,0,34
altnanh,0,0,0,0,0,34
NRiyadhN,0,0,0,0,0,34
north_of_riyadh,0,0,0,0,0,34
sahafih12,0,0,0,0,0,34
AskRyadh,0,0,0,0,0,34
iMrabtich,0,0,0,0,0,34
The_RealSlut,0,0,0,0,0,34
GhKanfanni,0,0,0,0,0,34
mansour_alawaji,0,0,0,0,0,34
E7lll1,0,0,0,0,0,34
Star_bucks_1,0,0,0,0,0,34
G_H0OH,0,0,0,0,0,34
aiwjaee,0,0,0,0,0,34
202Adel,0,0,0,0,0,34
dffgggg14,0,0,0,0,0,34
ooiioo692,0,0,0,0,0,34
haithamm878,0,0,0,0,0,34
Ibrahim91662680,0,0,0,0,0,34
SouadALshammary,0,0,0,0,0,34
JKhashoggi,0,0,0,0,0,34
kaec_saudi,0,0,0,0,0,34
kohfc,0,0,0,0,0,34
ccoomm123411,0,0,0,0,0,34
ArbMa8,0,0,0,0,0,34
tr__16,0,0,0,0,0,34
studyinnzSA,0,0,0,0,0,34
Changan_KSA,0,0,0,0,0,34
ktuwaijri9999,0,0,0,0,0,34
AlSuraEnglish,0,2,0.527027,0.551282,38.5,37
thedailybeast,0,0,0,0,0,37
carlbildt,0,0,0,0,0,37
asumeri__313,0,5,0.324159,0.358648,0,5
MousaAlomar,0,0,0,0,0,5
king_4k,0,0,0,0,0,5
abommoh,0,2,0.888889,0.9375,0,35
HadiAlabdallah,0,0,0,0,0,35
cnnarabic,0,1,1,1,5,35
AJArabic,0,0,0,0,0,7
TRTArabi,0,0,0,0,0,35
waelwanne,0,0,0,0,0,35
zamanalwsl,0,0,0,0,0,35
kxCSg6Jssc0DQOf,0,0,0,0,0,35
sfsddwtutri,0,0,0,0,0,35
saraymnn,0,0,0,0,0,35
9JoYGze5mAvqRwk,0,0,0,0,0,35
MOO0OONaaAaaa,0,0,0,0,0,35
farh__55,0,0,0,0,0,35
140yemanih,0,0,0,0,0,35
RsgzSAo8Wrx4tWo,0,0,0,0,0,35
z460777,0,0,0,0,0,35
geyymnboy,0,0,0,0,0,35
t9sGsIBBOZASank,0,0,0,0,0,35
ahakpe,0,0,0,0,0,35
Abdulaz28125862,0,0,0,0,0,35
700k700,0,0,0,0,0,35
5F5AXvR74Q0n8qX,0,0,0,0,0,35
9GB9OrbDO8gmJjW,0,0,0,0,0,35
hangmeah,0,0,0,0,0,35
jabasgshsshsjs,0,0,0,0,0,35
HHarazy,0,0,0,0,0,35
LoveLiberty,0,0,0,0,0,35
Hamza_tekin2023,0,0,0,0,0,35
jstaestt,0,0,0,0,0,35
TurkPressMedia,0,0,0,0,0,35
defensearab,0,0,0,0,0,35
BeckyCNN,0,0,0,0,0,35
CNNConnect,0,0,0,0,0,35
wanderwithnada,0,0,0,0,0,35
ShereenReda,0,0,0,0,0,35
ChathamHouse,0,0,0,0,0,14
EmmanuelMacron,0,0,0,0,0,1
EuropeUnion,0,0,0,0,0,1
UNHumanRights,0,0,0,0,0,1
FCO,0,0,0,0,0,1
BirdBahrain_,0,0,0,0,0,1
PennyMordaunt,0,0,0,0,0,1
eevriviades,0,0,0,0,0,1
10DowningStreet,0,0,0,0,0,1
Domini_Templari,0,0,0,0,0,1
integrity_UK,0,0,0,0,0,1
themuslimvibe,0,0,0,0,0,1
lenz_kimberly,0,0,0,0,0,1
eshaLegal,0,0,0,0,0,1
FailyLukman,0,3,0.702703,0.801282,0,14
EUAmbIraq,0,0,0,0,0,14
alftlawee22,0,0,0,0,0,14
AlOraibi,0,0,0,0,0,14
camanpour,0,0,0,0,0,14
theresa_may,0,0,0,0,0,14
Jeremy_Hunt,0,0,0,0,0,14
IraqiChildren,0,0,0,0,0,14
Netherlands,0,0,0,0,0,14
CSWadvocacy,0,0,0,0,0,14
iamthedrifter,0,0,0,0,0,14
HLapcha,0,0,0,0,0,14
IDS_UK,0,0,0,0,0,14
alkhoei_org,0,0,0,0,0,14
rterdogan_ar,0,0,0,0,0,14
BBCWorld,0,0,0,0,0,14
TheEisaAli,0,1,1,1,0,22
Marius3636,0,0,0,0,0,22
DrRobertZands,0,0,0,0,0,22
joanryanEnfield,0,0,0,0,0,22
OpposeCorbynism,0,0,0,0,0,22
WarmongerHodges,0,0,0,0,0,22
mmurray1986,0,0,0,0,0,22
YouAreMyArsenal,0,0,0,0,0,22
LeGrove,0,0,0,0,0,22
JhaveriVatsala,0,0,0,0,0,22
_omoissy,0,0,0,0,0,22
bbcsport_david,0,0,0,0,0,22
luqmankhan555,0,0,0,0,0,22
TheCanaryUK,0,0,0,0,0,22
TheMendozaWoman,0,0,0,0,0,22
mac123_m,0,0,0,0,0,22
skwawkbox,0,0,0,0,0,22
MattTurner4L,0,0,0,0,0,22
AsaWinstanley,0,0,0,0,0,22
UKDemockery,0,0,0,0,0,22
RachelRileyRR,0,0,0,0,0,22
AbsonJill,0,0,0,0,0,22
Itz_Mystaa,0,0,0,0,0,22
Imagineayyshaun,0,0,0,0,0,22
VieiraPaddy,0,0,0,0,0,22
MichaelPacholek,0,0,0,0,0,22
johncrossmirror,0,0,0,0,0,22
SaltanShokunbi,0,0,0,0,0,22
knowledgetree12,0,0,0,0,0,22
Amaan2k15,0,0,0,0,0,22
MrDtAFC,0,0,0,0,0,22
lequipe,0,0,0,0,0,22
jeremycorbyn,0,0,0,0,0,22
JohnEdwards33,0,0,0,0,0,22
ToonFan14,0,0,0,0,0,22
SkySportsNews,0,0,0,0,0,22
FabrizioRomano,0,0,0,0,0,22
PhilisOzup,0,0,0,0,0,22
c21stprimitive,0,0,0,0,0,22
CaterinaCullin1,0,0,0,0,0,22
joebingo49,0,0,0,0,0,22
ameliamcd_,0,0,0,0,0,22
UmaarKazmi,0,0,0,0,0,22
JoshuaYJackson,0,0,0,0,0,22
Aubazettes,0,0,0,0,0,22
afcMedium,0,0,0,0,0,22
CooI_Daddy,0,0,0,0,0,22
cook_ythink,0,0,0,0,0,22
RJ_Phoenix16,0,0,0,0,0,22
DerbyChrisW,0,0,0,0,0,22
peterkyle,0,0,0,0,0,22
online_arsenal,0,0,0,0,0,22
THFCJakee,0,0,0,0,0,22
girondins,0,0,0,0,0,22
SimpsonsArsenal,0,0,0,0,0,22
mikesanz19,0,0,0,0,0,22
TheArabWave,0,0,0,0,0,22
ASRomaEN,0,0,0,0,0,22
fczenit_en,0,0,0,0,0,22
keithedwards,0,0,0,0,0,22
mattiasharris,0,0,0,0,0,22
easyJet,0,0,0,0,0,22
LabourBot,0,0,0,0,0,22
socactussoowl,0,0,0,0,0,22
stevebrookstein,0,0,0,0,0,22
marymyhope2019,0,0,0,0,0,22
blueswan613,0,0,0,0,0,22
everbluetonian,0,0,0,0,0,22
Liam_O_Hare,0,0,0,0,0,22
bobbyuk79,0,0,0,0,0,22
beglan_michael,0,0,0,0,0,22
BHaddock_TM,0,0,0,0,0,22
paulgb,0,0,0,0,0,22
TheStalwart,0,0,0,0,0,22
danbsfo,0,0,0,0,0,22
britainhelps,0,0,0,0,0,22
westham009,0,0,0,0,0,22
A_V_4_Vendetta,0,0,0,0,0,22
Xanthorpion,0,0,0,0,0,22
thecmacpherson,0,0,0,0,0,22
ctwit8,0,0,0,0,0,22
mikeypoulli,0,0,0,0,0,22
LacazetteAlex,0,0,0,0,0,22
ta_mills,0,0,0,0,0,22
FreeBesieged,0,0,0,0,0,22
Wytherman,0,0,0,0,0,22
sjwrenlewis,0,0,0,0,0,22
wrightismight,0,0,0,0,0,22
michael53021960,0,0,0,0,0,22
DavidVujanic,0,0,0,0,0,22
Brexitisbolloc1,0,0,0,0,0,22
ForeverRambling,0,0,0,0,0,22
altleftnow,0,0,0,0,0,22
britainelects,0,0,0,0,0,22
DeathToAmerikkk,0,0,0,0,0,22
JohnWight1,0,0,0,0,0,22
AFTVMedia,0,0,0,0,0,22
domeofchrome,0,0,0,0,0,22
DrRosena,0,0,0,0,0,22
MsCCollins1,0,0,0,0,0,22
jholyhead,0,0,0,0,0,22
ralphmward,0,0,0,0,0,22
MikeSegalov,0,0,0,0,0,22
londonmike1964,0,0,0,0,0,22
maxjdscfc,0,0,0,0,0,22
Lord_Sugar,0,0,0,0,0,22
Renegade_Inc,0,0,0,0,0,22
arronshepherd,0,0,0,0,0,22
RobWhite_UK,0,0,0,0,0,22
ronanburtenshaw,0,0,0,0,0,22
FootbaIIBattIes,0,0,0,0,0,22
lukeakehurst,0,0,0,0,0,22
dan_nailed,0,0,0,0,0,22
iraqinsider,0,1,1,1,0,8
Hayder_alKhoei,0,0,0,0,0,8
HawarAAli,0,0,0,0,0,8
eva_huson,0,3,0.552124,0.632867,0,16
FredrickMansell,0,0,0,0,0,16
LaurensSamsom,0,0,0,0,0,16
JanWaltmans,0,0,0,0,0,16
De_Zwijger,0,0,0,0,0,16
RobertPEdwards,0,0,0,0,0,16
rcallimachi,0,0,0,0,0,37
saskiahouttuin,0,0,0,0,0,16
RTLnieuws,0,0,0,0,0,16
bencnn,0,0,0,0,0,16
minkanijhuis,0,0,0,0,0,16
bentaub91,0,0,0,0,0,16
Hegghammer,0,0,0,0,0,16
IraqiPic,0,0,0,0,0,16
jenanmoussa,0,0,0,0,0,16
linda_polman,0,0,0,0,0,16
BetteDam,0,0,0,0,0,16
TamerELG,0,0,0,0,0,16
MarquardtA,0,0,0,0,0,16
rikkuiper,0,0,0,0,0,16
Roba_H,0,0,0,0,0,16
esvanana,0,0,0,0,0,16
mennovdbos,0,0,0,0,0,16
Calthalas,0,0,0,0,0,16
aronlund,0,0,0,0,0,16
PSchwartzstein,0,0,0,0,0,16
brett_mcgurk,0,0,0,0,0,16
monkeycageblog,0,0,0,0,0,16
irinnews,0,0,0,0,0,16
APDiploWriter,0,0,0,0,0,16
StateDeputySPOX,0,0,0,0,0,16
HansJMelissen,0,0,0,0,0,16
NewYorker,0,0,0,0,0,16
SherizaanM,0,0,0,0,0,16
TIME,0,0,0,0,0,16
IsabelColes,0,0,0,0,0,16
DenisMukwege,0,0,0,0,0,16
BenParker140,0,0,0,0,0,16
annieslem,0,0,0,0,0,16
azelin,0,0,0,0,0,16
hxhassan,0,0,0,0,0,16
tjitskelingsma,0,0,0,0,0,16
PhilbrickYadav,0,0,0,0,0,16
ionacraig,0,0,0,0,0,16
WFPChief,0,0,0,0,0,16
BBCWorldatOne,0,0,0,0,0,16
pvdmeersch,0,0,0,0,0,16
PieterZwartNL,0,0,0,0,0,16
tomjanmeeus,0,0,0,0,0,16
ThomasRueb,0,0,0,0,0,16
samueloakford,0,0,0,0,0,16
samya_kullab,0,0,0,0,0,16
TheNationalUAE,0,0,0,0,0,16
obk,0,0,0,0,0,16
oneworldnl,0,0,0,0,0,16
ICEgov,0,0,0,0,0,28
LacyClayMO1,0,0,0,0,0,28
ptnassif,0,0,0,0,0,28
MariyaParodi,0,0,0,0,0,28
charanya_k,0,0,0,0,0,28
AndrewFandinoAI,0,0,0,0,0,28
demosisto,0,0,0,0,0,28
GovHawaii,0,0,0,0,0,28
USRepKeating,0,0,0,0,0,28
MichaelBennet,0,0,0,0,0,28
SenGillibrand,0,0,0,0,0,28
CoryBooker,0,0,0,0,0,28
AndrewYang,0,0,0,0,0,28
RepBonamici,0,0,0,0,0,28
PeteButtigieg,0,0,0,0,0,17
BernieSanders,0,0,0,0,0,28
JohnDelaney,0,0,0,0,0,28
MargaretLHuang,0,0,0,0,0,28
RepHankJohnson,0,0,0,0,0,28
RepEliotEngel,0,0,0,0,0,28
RepDarrenSoto,0,0,0,0,0,28
MarioDB,0,0,0,0,0,28
FRANCISCVS2,0,1,1,1,0,36
cyberstalker420,0,0,0,0,0,36
LaudRolph,0,0,0,0,0,36
AngeloJohnGage,0,0,0,0,0,36
FreshTakeFrank,0,0,0,0,0,36
AmbroseLegion,0,0,0,0,0,36
silentplanetart,0,0,0,0,0,36
mac__steele,0,0,0,0,0,36
Elizabeth_McLau,0,0,0,0,0,36
Susan_Hennessey,0,0,0,0,0,36
StefanMolyneux,0,0,0,0,0,36
RichardBSpencer,0,0,0,0,0,36
MexicanAnglo,0,0,0,0,0,36
LogosLover_,0,0,0,0,0,36
Meme_Slut,0,0,0,0,0,36
AstralGael,0,0,0,0,0,36
JackPosobiec,0,0,0,0,0,36
HighToryClub,0,0,0,0,0,36
realyomanga,0,0,0,0,0,36
ramzpaul,0,0,0,0,0,36
JamesMDavis10,0,0,0,0,0,36
AuroraIntel,0,0,0,0,0,36
pirjaha,0,0,0,0,0,36
buffsblg,0,0,0,0,0,36
MagyarNick,0,0,0,0,0,36
NickJFuentes,0,0,0,0,0,36
DarrenJBeattie,0,0,0,0,0,36
MasPolitical,0,0,0,0,0,36
miavendetta10,0,0,0,0,0,36
amongstforest,0,0,0,0,0,36
xernue,0,0,0,0,0,36
Naijella86,0,0,0,0,0,36
StandWithUs,0,0,0,0,0,36
belle_delphine_,0,0,0,0,0,36
charliekirk11,0,0,0,0,0,36
Tacticalxootr,0,0,0,0,0,36
chldhrt,0,0,0,0,0,36
BabakTaghvaee,0,0,0,0,0,36
BonPansky,0,0,0,0,0,36
jayhrod26,0,0,0,0,0,36
BeinyShep,0,0,0,0,0,36
Jockstar86,0,0,0,0,0,36
JohnCleese,0,0,0,0,0,36
OllyB1972,0,0,0,0,0,36
Scientific_Bird,0,0,0,0,0,36
aspiemannn,0,0,0,0,0,36
znigzog,0,0,0,0,0,36
boethiusV,0,0,0,0,0,36
AmericaHirsty,0,0,0,0,0,36
hbdchick,0,0,0,0,0,36
5p4c3g1k0,0,0,0,0,0,36
DOOM_Paul_20,0,0,0,0,0,36
KatyMontgomerie,0,0,0,0,0,36
MCITLFrAphorism,0,0,0,0,0,36
WeWuzBoomers,0,0,0,0,0,36
politics_boreme,0,0,0,0,0,36
JohannesFrancai,0,0,0,0,0,36
ShayisWalking,0,0,0,0,0,36
MichardBalvad,0,0,0,0,0,36
bradleydowns,0,0,0,0,0,36
crockejo,0,0,0,0,0,36
ThomasA87861887,0,0,0,0,0,36
007Nietzsche,0,0,0,0,0,36
elPussygatto,0,0,0,0,0,36
Juliarmstrong4,0,0,0,0,0,36
AV8intheblue,0,0,0,0,0,36
TheViewFromLL2,0,0,0,0,0,36
dcpoll,0,0,0,0,0,36
telegram,0,0,0,0,0,36
RegulusAnon,0,0,0,0,0,36
JDAvatar,0,0,0,0,0,36
MikeDelMoro,0,0,0,0,0,36
RealHansHansen,0,0,0,0,0,36
HODGOD10,0,0,0,0,0,36
chickenkievs2k,0,0,0,0,0,36
AleksRedna,0,0,0,0,0,36
MalthusTrap,0,0,0,0,0,36
MichiganWave,0,0,0,0,0,36
telesurenglish,0,0,0,0,0,36
NnekaTV,0,0,0,0,0,36
bodyXpolitic,0,0,0,0,0,36
1Xtrem,0,0,0,0,0,36
BrexitBazza,0,0,0,0,0,36
GreggsTp,0,0,0,0,0,36
marcorubio,0,0,0,0,0,36
ricardojose78,0,0,0,0,0,36
jguaido,0,0,0,0,0,36
GenAlcazar,0,0,0,0,0,36
Zulmai_Afghan,0,0,0,0,0,36
USEmbassyTurkey,0,0,0,0,0,14
IKRPresident,0,0,0,0,0,14
masoud_barzani,0,0,0,0,0,14
ukinerbil,0,0,0,0,0,14
UKThornton,0,0,0,0,0,14
bubaczery,0,0,0,0,0,14
